Timestamp,counts_0,counts_1,humidity,temperature,pressure,Soil Moisture Value,Soil Moisture (%),Soil Temperature (°C)
2025-06-11 04:31:20,58,30,99.51,18.5,97.92,341.4,48.2,18.31
2025-06-11 04:36:20,38,40,100.03,18.5,97.93,341.4,48.0,18.31
2025-06-11 04:41:20,38,37,99.75,18.5,97.94,341.6,48.0,18.334
2025-06-11 04:46:20,45,32,99.97,18.6,97.94,342.8,48.0,18.412
2025-06-11 04:51:20,30,41,99.89,18.5,97.93,344.4,47.6,18.44
2025-06-11 04:56:20,47,30,99.42,18.5,97.94,339.8,48.6,18.44
2025-06-11 05:01:20,33,23,99.5,18.6,97.95,343.0,47.8,18.44
2025-06-11 05:06:20,38,30,99.67,18.7,97.95,341.2,48.0,18.488
2025-06-11 05:11:20,35,29,99.7,18.8,97.95,344.8,47.4,18.488
2025-06-11 05:16:20,35,30,99.67,18.9,97.95,344.6,47.6,18.56
2025-06-11 05:21:20,38,33,99.49,18.9,97.95,344.2,47.6,18.56
2025-06-11 05:26:20,38,36,100.02,18.8,97.95,342.0,47.8,18.56
2025-06-11 05:31:20,36,28,99.51,18.8,97.95,341.0,48.0,18.584
2025-06-11 05:36:20,35,38,99.97,19.0,97.95,342.4,48.0,18.608
2025-06-11 05:41:20,39,37,99.78,19.0,97.95,342.8,48.0,18.634
2025-06-11 05:46:20,45,37,99.9,18.9,97.96,345.0,47.6,18.62
2025-06-11 05:51:20,35,26,99.44,18.7,97.95,343.6,47.6,18.608
2025-06-11 05:56:20,41,34,99.86,18.7,97.96,344.4,47.6,18.572
2025-06-11 06:01:20,37,36,99.55,18.6,97.96,341.8,47.8,18.524
2025-06-11 06:06:20,31,38,99.55,18.6,97.96,343.4,47.8,18.5
2025-06-11 06:11:20,33,44,99.89,18.5,97.97,343.0,47.6,18.451999999999998
2025-06-11 06:16:20,31,34,99.52,18.4,97.98,342.6,47.6,18.464
2025-06-11 06:21:20,32,32,99.53,18.2,97.99,344.8,47.6,18.426000000000002
2025-06-11 06:26:20,37,25,99.87,18.2,98.00,342.8,47.8,18.37
2025-06-11 06:31:20,31,34,99.68,18.2,98.00,342.6,47.8,18.346
2025-06-11 06:36:20,35,35,99.24,18.2,98.00,340.8,48.2,18.37
2025-06-11 06:41:20,39,35,99.48,18.1,98.01,344.4,47.6,18.346
2025-06-11 06:46:20,32,31,99.62,18.0,98.01,342.4,48.0,18.37
2025-06-11 06:51:20,40,34,99.57,17.9,98.02,345.0,47.4,18.358
2025-06-11 06:56:20,26,36,99.69,17.7,98.03,344.2,47.6,18.384
2025-06-11 07:01:20,29,32,99.72,18.0,98.03,342.2,48.2,18.426
2025-06-11 07:06:20,39,42,99.72,18.1,98.04,345.8,47.6,18.476
2025-06-11 07:11:20,34,34,99.82,18.0,98.04,344.8,47.6,18.560000000000002
2025-06-11 07:16:20,38,33,99.68,18.2,98.05,344.4,47.4,18.662
2025-06-11 07:21:20,37,21,99.44,18.2,98.05,343.6,47.6,18.762
2025-06-11 07:26:20,27,30,99.87,18.2,98.06,343.4,48.0,19.112000000000002
2025-06-11 07:31:20,38,32,99.77,18.3,98.07,344.8,47.4,19.686
2025-06-11 07:36:20,35,31,99.63,18.3,98.08,342.6,47.8,20.248
2025-06-11 07:41:20,39,31,99.64,18.6,98.09,343.8,47.6,21.0
2025-06-11 07:46:20,35,35,99.86,18.9,98.09,343.0,47.8,21.810000000000002
2025-06-11 07:51:20,27,36,99.99,19.2,98.09,342.4,47.6,22.574
2025-06-11 07:56:20,40,30,99.95,19.6,98.08,344.0,47.6,23.312
2025-06-11 08:01:20,43,36,99.25,19.7,98.08,345.2,47.4,23.938
2025-06-11 08:06:20,39,22,99.44,20.0,98.09,344.2,47.6,24.524
2025-06-11 08:11:20,37,27,98.82,20.1,98.09,343.4,47.6,25.074
2025-06-11 08:16:20,28,31,98.16,19.9,98.09,343.75,47.75,25.545
2025-06-11 08:21:20,34,36,93.86,20.2,98.10,342.6,47.8,25.936
2025-06-11 08:26:20,27,29,93.55,20.5,98.11,343.6,47.8,26.386000000000003
2025-06-11 08:31:20,40,23,92.36,21.2,98.11,342.2,48.0,26.85
2025-06-11 08:36:20,29,23,91.55,21.7,98.11,340.6,48.2,27.274
2025-06-11 08:41:20,31,39,88.45,22.0,98.11,343.4,47.8,27.698
2025-06-11 08:46:20,41,31,87.61,22.1,98.12,342.0,48.0,28.062
2025-06-11 08:51:20,35,29,86.66,21.9,98.12,344.0,47.6,28.25
2025-06-11 08:56:20,30,37,84.97,22.1,98.13,344.2,47.6,28.386000000000003
2025-06-11 09:01:20,24,34,85.06,22.3,98.13,342.2,47.8,28.476
2025-06-11 09:06:20,32,35,81.1,23.0,98.14,342.8,47.8,28.262
2025-06-11 09:11:20,39,22,81.59,22.6,98.15,342.4,48.0,28.086000000000002
2025-06-11 09:16:20,28,29,78.72,23.0,98.14,341.8,48.0,27.848000000000003
2025-06-11 09:21:20,32,32,77.91,23.2,98.14,342.2,47.8,27.612000000000002
2025-06-11 09:26:20,40,38,79.94,23.4,98.15,340.6,48.2,27.286
2025-06-11 09:31:20,32,26,76.87,23.7,98.16,341.6,48.0,27.024
2025-06-11 09:36:20,33,27,72.2,24.0,98.16,339.2,48.4,26.748
2025-06-11 09:41:20,33,41,70.09,24.0,98.16,342.4,47.6,26.524
2025-06-11 09:46:20,32,33,74.68,24.1,98.17,341.0,48.2,26.360000000000003
2025-06-11 09:51:20,34,28,74.81,24.3,98.18,341.6,48.2,26.357999999999997
2025-06-11 09:56:20,40,28,70.11,24.6,98.17,341.4,48.0,26.5
2025-06-11 10:01:20,30,38,69.18,24.7,98.17,341.6,48.2,26.798000000000002
2025-06-11 10:06:20,35,37,69.7,25.0,98.18,341.6,48.0,27.160000000000004
2025-06-11 10:11:20,36,32,70.79,24.8,98.18,343.2,47.6,27.6
2025-06-11 10:16:20,28,30,71.01,24.8,98.19,342.6,48.0,28.074
2025-06-11 10:21:20,35,38,73.61,24.9,98.19,342.8,47.8,28.562
2025-06-11 10:26:20,31,40,67.93,25.1,98.20,342.4,48.0,28.874000000000002
2025-06-11 10:31:20,38,26,71.44,25.6,98.19,341.2,47.8,29.212
2025-06-11 10:36:20,33,26,71.96,25.6,98.19,342.4,48.0,29.413999999999998
2025-06-11 10:41:20,42,33,59.23,25.8,98.19,341.0,48.2,29.426
2025-06-11 10:46:20,24,28,60.02,25.9,98.19,340.4,48.0,29.334000000000003
2025-06-11 10:51:20,32,30,62.37,25.7,98.18,342.2,47.8,29.201999999999998
2025-06-11 10:56:20,33,32,63.73,26.1,98.18,342.6,48.0,29.095999999999997
2025-06-11 11:01:20,49,29,66.91,26.0,98.18,339.6,48.0,29.119999999999997
2025-06-11 11:06:20,35,39,63.68,26.2,98.17,341.8,48.0,29.2
2025-06-11 11:11:20,28,24,66.27,26.5,98.18,342.4,48.0,29.426
2025-06-11 11:16:20,25,41,56.36,26.3,98.19,341.4,48.0,29.412
2025-06-11 11:21:20,22,33,60.76,26.1,98.19,340.2,48.0,29.46
2025-06-11 11:26:20,25,29,65.06,26.0,98.18,341.2,48.2,29.848000000000003
2025-06-11 11:31:20,36,33,63.19,26.3,98.17,341.0,48.0,30.524
